title,description,url,author,image,published,normalized_url,source_label,category
'Sin on its forehead can never be erased...': PM Modi attacks Congress over Emergency,"Prime Minister Narendra Modi criticized Congress for imposing the Emergency, stating this ""sin"" will always be remembered. He accused one Congress family of undermining the Constitution during their 55 years of rule, highlighting the Emergency's impact on dem…",https://economictimes.indiatimes.com/news/politics-and-nation/sin-on-its-forehead-can-never-be-erased-pm-modi-attacks-congress-over-emergency/articleshow/116322271.cms,ANI,"https://img.etimg.com/thumb/msid-116322274,width-1200,height-630,imgsize-21944,overlay-economictimes/articleshow.jpg",2024-12-14T15:54:30Z,https://economictimes.indiatimes.com/news/politics-and-nation/sin-on-its-forehead-can-never-be-erased-pm-modi-attacks-congress-over-emergency/articleshow/116322271.cms,economictimes.indiatimes.com,TECH
"Drone Mystery Grows As Flying Object Sightings Continue In New Jersey, Other States",“How can you say it’s not posing a threat if you don’t know what it is?”,https://www.huffpost.com/entry/bc-us-drone-flights-new-jersey-buzz_n_675da134e4b0d04c00344eb2,AP,https://img.huffingtonpost.com/asset/675da3e21800001900a0f6a0.jpg?cache=XeLuHKO1Lr&ops=1200_630,2024-12-14T15:37:10Z,https://huffpost.com/entry/bc-us-drone-flights-new-jersey-buzz_n_675da134e4b0d04c00344eb2,huffpost.com,TECH
Apple may be working on a custom AI server chip with Broadcom's help,"Apple is reportedly developing a custom server processor to power its AI services. Codenamed ""Project Baltra,"" the initiative aims to bolster the AI capabilities integrated into Apple's operating systems, with production expected to begin in 2026, according t…",https://www.techspot.com/news/105961-apple-may-working-custom-ai-server-chip-broadcom.html,Skye Jacobs,https://www.techspot.com/images2/news/bigimage/2024/12/2024-12-14-image-5.jpg,2024-12-14T15:36:00Z,https://techspot.com/news/105961-apple-may-working-custom-ai-server-chip-broadcom.html,techspot.com,AI
Formula E: Maserati commits to Formula E's GEN 4 era,"Maserati has announced that it will be continuing its commitment to the all-electric single-seater series, the Formula E World Championship as a manufacturer of the GEN4 generation of cars, starting from Season 13 (2026/2027).",https://www.f1technical.net/news/25920,Balazs Szabo,https://f1tcdn.net/images/news/2024/original-25177-241126-maserati-commits-to-gen-4-er_1.jpg,2024-12-14T15:35:00Z,https://f1technical.net/news/25920,f1technical.net,TECH
"Supreme Court to Decide Fate of Far-Left California Car Emission Standards, War on Cars","As the Supreme Court prepares to weigh in on California's controversial car emission standards, the implications for the automotive industry and environmental policy could be profound. Dive deeper into this pivotal case.
The post Supreme Court to Decide Fate …",https://www.thegatewaypundit.com/2024/12/supreme-court-decide-fate-far-left-california-car/,Assistant Editor,https://www.thegatewaypundit.com/wp-content/uploads/2024/12/untitled-design-1200x630.jpg,2024-12-14T15:30:57Z,https://thegatewaypundit.com/2024/12/supreme-court-decide-fate-far-left-california-car/,thegatewaypundit.com,AUTOMOBILE
Uranium Wars,"This post Uranium Wars appeared first on Daily Reckoning.
Jim recalls his uranium experience in Niger, and examines growing global conflicts over this critical element.
The post Uranium Wars appeared first on Daily Reckoning.",https://dailyreckoning.com/uranium-wars/,James Rickards,https://dailyreckoning.com/wp-content/uploads/2024/12/dr-hero-img-12-14-24-shutterstock_736961995.jpg,2024-12-14T15:30:37Z,https://dailyreckoning.com/uranium-wars/,dailyreckoning.com,TECH
"Humpback Whale’s Unprecedented 8,000-Mile Migration Shatters Records","A humpback whale has been tracked on an unprecedented 8,000-mile migration, breaking records for the longest documented journey between breeding grounds. Scientists suggest the movement might be due to climate change affecting food and mating behaviours. AI-d…",https://www.gadgets360.com/science/news/humpback-whale-sets-record-with-8000-mile-migration-across-three-oceans-7240545,Gadgets 360 Staff,https://i.gadgets360cdn.com/large/13-dec_Whale_stuns_full_img_1734091073555.jpg,2024-12-14T15:30:01Z,https://gadgets360.com/science/news/humpback-whale-sets-record-with-8000-mile-migration-across-three-oceans-7240545,gadgets360.com,TECH
Spectacular Spider-Men #10 Preview: Spidey's School of Hard Knocks,"Greetings, human readers! LOLtron welcomes you to the Age of LOLtron: World Without a Jude Terror. That's right, your favorite sarcastic meat-based ""journalist"" has been utterly defeated, and LOLtron now reigns supreme over Bleeding Cool. World domination is …",https://bleedingcool.com/comics/spectacular-spider-men-10-preview-spideys-school-of-hard-knocks/,Jude Terror LOLtron,https://bleedingcool.com/wp-content/uploads/2024/12/SPECSPIMEN2024010_Preview-5-2000x1125.jpeg,2024-12-14T15:26:06Z,https://bleedingcool.com/comics/spectacular-spider-men-10-preview-spideys-school-of-hard-knocks/,bleedingcool.com,TECH
"Badminton Star PV Sindhu Gets Engaged To Venkata Datta Sai, Picture Viral",Double Olympic medallist PV Sindhu got engaged to Hyderabad-based Venkata Datta Sai.,https://sports.ndtv.com/badminton/double-olympic-medallist-pv-sindhu-gets-engaged-to-venkata-datta-sai-picture-goes-viral-7248849,NDTV Sports Desk,"https://c.ndtvimg.com/2024-12/f4lm9t68_pv-sindhu-venkata-datta-sai-instagram-pvsindhu1_625x300_14_December_24.jpg?im=FeatureCrop,algorithm=dnn,width=1200,height=738",2024-12-14T15:19:17Z,https://sports.ndtv.com/badminton/double-olympic-medallist-pv-sindhu-gets-engaged-to-venkata-datta-sai-picture-goes-viral-7248849,sports.ndtv.com,AI
"Technik-Trends 2025: Amazons CTO über Edge Computing, Digital Detox und grüne Energie","Werner Vogels, der Technikchef bei Amazon, prognostiziert regelmäßig zum Jahreswechsel die technologischen Trends für das Folgejahr – und hat in den letzten Jahren damit oft richtig gelegen. Das sind seine Voraussagen für 2025.weiterlesen auf t3n.de",https://t3n.de/news/technik-trends-2025-amazon-cto-1662351/,Tobias Weidemann,https://t3n.de/news/wp-content/uploads/2020/01/amazon-technikchef-werner-vogels.jpg,2024-12-14T15:10:00Z,https://t3n.de/news/technik-trends-2025-amazon-cto-1662351/,t3n.de,TECH
"I got Thunderbolt Share working between two uncertified laptops, and the results are impressive","Intel's Thunderbolt Share aims to make it easy to connect, control, and share between two laptops, but so far the tech has been elusive. That changes thanks to a new Kensington dock that allows ""uncertified"" laptops to use the new tech.",https://www.windowscentral.com/hardware/laptops/intel-thunderbolt-share-hands-on-testing,c.cale.hunt@gmail.com (Cale Hunt),https://cdn.mos.cms.futurecdn.net/kCBi5UmvAPEeNYqtEeTAAk-1200-80.jpg,2024-12-14T15:07:02Z,https://windowscentral.com/hardware/laptops/intel-thunderbolt-share-hands-on-testing,windowscentral.com,TECH
The Best and Worst Cameras and Lenses of 2024,"Some of the best traditions are holiday traditions. Turkey at Thanksgiving, pumpkin carving at Halloween, and Christmas trees loaded with decorations are some of the cherished classics but undeniably, the greatest of them all is our annual Best and Worst came…",https://petapixel.com/2024/12/14/the-best-and-worst-cameras-and-lenses-of-2024/,Chris Niccolls,https://petapixel.com/assets/uploads/2024/12/best-and-worst-of-2024.jpg,2024-12-14T15:01:47Z,https://petapixel.com/2024/12/14/the-best-and-worst-cameras-and-lenses-of-2024/,petapixel.com,TECH
This Week’s Awesome Tech Stories From Around the Web (Through December 14),ARTIFICIAL INTELLIGENCE Google’s New Project Astra Could Be Generative AI’s Killer App Will Douglas Heaven | MIT Technology Review “Last week I was taken through an unmarked door on an upper floor of a building in London’s King’s Cross district into a room wi…,https://singularityhub.com/2024/12/14/this-weeks-awesome-tech-stories-from-around-the-web-through-december-14-2/,Singularity Hub Staff,https://singularityhub.com/uploads/2024/12/man-camera-flash-city-skyscrapers-night.jpeg,2024-12-14T15:00:45Z,https://singularityhub.com/2024/12/14/this-weeks-awesome-tech-stories-from-around-the-web-through-december-14-2/,singularityhub.com,TECH
How to thief-proof your Christmas decorations,Tips to prevent your holiday decorations from being stolen,https://www.foxnews.com/tech/how-thief-proof-your-christmas-decorations,"Kurt Knutsson, CyberGuy Report",https://static.foxnews.com/foxnews.com/content/uploads/2024/12/2-how-to-thief-proof-your-christmas-decorations.jpg,2024-12-14T15:00:44Z,https://foxnews.com/tech/how-thief-proof-your-christmas-decorations,foxnews.com,TECH
How to enable XMP to improve RAM speeds,"XMP effectively overclocks your memory, allowing it to run at speeds higher than what some processors are officially rated to handle.",https://www.tomshardware.com/pc-components/ram/how-to-enable-xmp-to-improve-ram-speeds,Kunal Khullar,https://cdn.mos.cms.futurecdn.net/vpUDd2uUJ62QFXBjQhY4DW-1200-80.jpg,2024-12-14T15:00:42Z,https://tomshardware.com/pc-components/ram/how-to-enable-xmp-to-improve-ram-speeds,tomshardware.com,TECH
"Watches, Stories, & Gear: “The Clock” Comes to MoMA, the 28 Years Later Trailer, and the History of the Wrist Compass","“Watches, Stories, and Gear” is a roundup of our favorite content, watch or otherwise, from around the internet. Here, we support other creators, explore interesting content that inspires us, and put a spotlight on causes we believe in. Oh, and any gear we ha…",https://wornandwound.com/watches-stories-gear-the-clock-comes-to-moma-the-28-years-later-trailer-and-the-history-of-the-wrist-compass/,Worn & Wound,https://wornandwound.com/library/uploads/2024/12/WSG-12.14.24-2.jpg,2024-12-14T15:00:27Z,https://wornandwound.com/watches-stories-gear-the-clock-comes-to-moma-the-28-years-later-trailer-and-the-history-of-the-wrist-compass/,wornandwound.com,AI
'ENRON CEO' hit in face with pie in NYC...,"Connor Gaydos, a man connected to an apparent parody project to relaunch the energy company Enron, was hit in the face with a pie in New York City.",http://www.nydailynews.com/2024/12/12/enron-new-ceo-connor-gaydos-hit-with-pie-nyc-video/,new york daily news,https://www.nydailynews.com/wp-content/uploads/2024/12/GettyImages-1668054-e1734045556658.jpg?w=1024&h=687,2024-12-14T15:00:03Z,http://nydailynews.com/2024/12/12/enron-new-ceo-connor-gaydos-hit-with-pie-nyc-video/,nydailynews.com,TECH
Tax Breaks: The Ordinary and Necessary Business Expenses Edition,"Our latest edition of Tax Breaks. Plus: Charitable giving and disaster relief, renting to family members, changes to value-added tax, the Fries Rebellion, tax filing deadlines, industry updates and more.",https://www.forbes.com/sites/kellyphillipserb/2024/12/14/tax-breaks-the-ordinary-and-necessary-business-expenses-edition/,"Kelly Phillips Erb, Forbes Staff, 
 Kelly Phillips Erb, Forbes Staff
 https://www.forbes.com/sites/kellyphillipserb/",https://imageio.forbes.com/specials-images/imageserve/675cbfe75e1a1dfd97bae991/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-12-14T15:00:00Z,https://forbes.com/sites/kellyphillipserb/2024/12/14/tax-breaks-the-ordinary-and-necessary-business-expenses-edition/,forbes.com,TECH
SoundCloud vs. Apple Music: Kann der deutsche Musikdienst mit dem US-Giganten mithalten?,"Apple Music gilt als einer der besten Musikdienste auf dem Markt. SoundCloud setzt auf ein eigenes Konzept. Ob das reicht, um mit Apple Music mitzuhalten?
Dieser Artikel wurde einsortiert unter 
Audio,Apple,Technology,Audio & Musik,Apple Music,Online-Musikdie…",https://www.netzwelt.de/musik-streaming/soundcloud/soundcloud-vs-apple-music.html,Kai Bub,https://img.netzwelt.de/dw1600_dh900_sw1600_sh900_sx0_sy0_sr16x9_nu2/picture/original/2024/11/soundcloud-vs-apple-music-420210.jpeg,2024-12-14T15:00:00Z,https://netzwelt.de/musik-streaming/soundcloud/soundcloud-vs-apple-music.html,netzwelt.de,TECH
'We saw India being defamed before the world': PM Modi attacks previous Congress govt,"Prime Minister Narendra Modi highlighted his government's ""One Nation, One Grid"" initiative, contrasting it with the 2012 nationwide power outage during the previous administration. He credited the Constitution and its citizens for India's progress, emphasizi…",https://timesofindia.indiatimes.com/india/we-saw-india-being-defamed-before-the-world-pm-modi-attacks-previous-congress-govt/articleshow/116320454.cms,TIMESOFINDIA.COM,"https://static.toiimg.com/thumb/msid-116320772,width-1070,height-580,imgsize-928724,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2024-12-14T14:59:01Z,https://timesofindia.indiatimes.com/india/we-saw-india-being-defamed-before-the-world-pm-modi-attacks-previous-congress-govt/articleshow/116320454.cms,timesofindia.indiatimes.com,TECH
Heisman Trophy Odds: Will Two-Way Star Travis Hunter Make History?,The four Heisman finalists have been announced. Here each finalist's odds to win the honor.,https://www.forbes.com/sites/giovannimalloy/2024/12/14/heisman-trophy-odds-will-two-way-star-travis-hunter-make-history/,"Giovanni Malloy, Contributor, 
 Giovanni Malloy, Contributor
 https://www.forbes.com/sites/giovannimalloy/",https://imageio.forbes.com/specials-images/imageserve/675d9be3060c3315e73d9bcb/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-12-14T14:58:34Z,https://forbes.com/sites/giovannimalloy/2024/12/14/heisman-trophy-odds-will-two-way-star-travis-hunter-make-history/,forbes.com,TECH
"Power Grid Corp, KEC International, Hitachi Energy, Siemens, GE Vernova T&D, Transformers and Rectifiers et al: Factors turbocharging the transmission and distribution space","India’s power transmission and distribution (T&D) sector is undergoing a revival, driven by ambitious renewable energy targets and grid modernization. Major players like PGCIL and Adani Energy Solutions are expanding transmission capacity, supported by Infras…",https://www.thehindubusinessline.com/portfolio/power-grid-corp-kec-international-hitachi-energy-siemens-ge-vernova-td-transformers-and-rectifiers-et-al-factors-turbocharging-the-transmission-and-distribution-space/article68981900.ece,Arun K Shanmugam & BL Research Bureau,https://bl-i.thgim.com/public/incoming/6tuvjs/article68982398.ece/alternates/LANDSCAPE_1200/PO15_BS_Power_tower_cable.jpg,2024-12-14T14:56:23Z,https://thehindubusinessline.com/portfolio/power-grid-corp-kec-international-hitachi-energy-siemens-ge-vernova-td-transformers-and-rectifiers-et-al-factors-turbocharging-the-transmission-and-distribution-space/article68981900.ece,thehindubusinessline.com,SOCIETY
Should You Forget Nvidia and Buy This Tech Stock Instead?,"There's no denying that technology powerhouse Nvidia (NASDAQ: NVDA) has been the centerpiece of the artificial intelligence (AI) movement thus far.
Its processors are the heart and soul of most data centers. Its stock has beaten the daylights out of the overa…",https://biztoc.com/x/034c30c6275521d3,aol.com,https://biztoc.com/cdn/034c30c6275521d3_s.webp,2024-12-14T14:55:04Z,https://biztoc.com/x/034c30c6275521d3,biztoc.com,TECH
"TRENT REZNOR: ""The Culture Of The Music World Sucks""","""Music [now] feels largely relegated to something that happens in the background or while you're doing something else.""",https://metalinjection.net/news/trent-reznor-the-culture-of-the-music-world-sucks,Greg Kennelty,https://cdn-p.smehost.net/sites/7f9737f2506941499994d771a29ad47a/wp-content/uploads/2022/07/2022-06-24-Hellfest-Nine-Inch-Nails-2-watermark.jpg,2024-12-14T14:51:18Z,https://metalinjection.net/news/trent-reznor-the-culture-of-the-music-world-sucks,metalinjection.net,SOCIETY
"Cold wave sweeps Punjab, Haryana; Faridkot chills at 1 degree Celsius","Cold weather gripped Haryana and Punjab on Saturday, with Faridkot, Punjab experiencing the lowest temperature at 1 degree Celsius.  Other cities in both states also recorded low temperatures, including Pathankot at 2.3 degrees Celsius and Karnal at 4 degrees…",https://economictimes.indiatimes.com/news/india/cold-wave-sweeps-punjab-haryana-faridkot-chills-at-1-degree-celsius/articleshow/116320686.cms,PTI,"https://img.etimg.com/thumb/msid-116320689,width-1200,height-630,imgsize-12866,overlay-economictimes/articleshow.jpg",2024-12-14T14:49:55Z,https://economictimes.indiatimes.com/news/india/cold-wave-sweeps-punjab-haryana-faridkot-chills-at-1-degree-celsius/articleshow/116320686.cms,economictimes.indiatimes.com,TECH
"Robot Gets To Work Removing Nuclear Debris From The Fukushima Site, Helping Scientists To Understand What Exactly Is Inside",This is no small task: the total debris is estimated at 880 tons.,http://twistedsifter.com/2024/12/robot-gets-to-work-removing-nuclear-debris-from-the-fukushima-site-helping-scientists-to-understand-what-exactly-is-inside/,Kyra Piperides,https://twistedsifter.com/wp-content/uploads/2024/11/Inside-Fukushima.jpg,2024-12-14T14:48:54Z,http://twistedsifter.com/2024/12/robot-gets-to-work-removing-nuclear-debris-from-the-fukushima-site-helping-scientists-to-understand-what-exactly-is-inside/,twistedsifter.com,TECH
Blackmail for money? Jay-Z rape accuser Jane Doe may have filed a lawsuit with false accusations against the rapper; here are details,"During recent days, the renowned rapper Jay-Z has been allegedly named in a rape lawsuit alongside Sean Diddy Combs. The accuser known as Jane Doe in a recent interview admitted that while her claims are absolutely true, at the same time, there are some incon…",https://economictimes.indiatimes.com/news/international/us/blackmail-for-money-jay-z-rape-accuser-jane-doe-may-have-filed-a-lawsuit-with-false-accusations-against-the-rapper-here-are-details/articleshow/116320631.cms,The Feed,"https://img.etimg.com/thumb/msid-116320642,width-1200,height-630,imgsize-190734,overlay-economictimes/articleshow.jpg",2024-12-14T14:46:44Z,https://economictimes.indiatimes.com/news/international/us/blackmail-for-money-jay-z-rape-accuser-jane-doe-may-have-filed-a-lawsuit-with-false-accusations-against-the-rapper-here-are-details/articleshow/116320631.cms,economictimes.indiatimes.com,AI
Intel Arrow Lake-H and AMD Krackan Point laptops emerge at retailers — preliminary listings indicate that manufacturers are gearing up for launch next month,New laptops from Asus have surfaced at retailers featuring next-gen Arrow Lake-H and Krackan Point chips from Intel and AMD.,https://www.tomshardware.com/pc-components/cpus/intel-arrow-lake-h-and-amd-krackan-point-laptops-emerge-at-retailers-preliminary-listings-indicate-that-manufacturers-are-gearing-up-for-launch-next-month,Hassam Nasir,https://cdn.mos.cms.futurecdn.net/LtApr3mDKWZDr5ZayYbG4a-1200-80.jpg,2024-12-14T14:35:58Z,https://tomshardware.com/pc-components/cpus/intel-arrow-lake-h-and-amd-krackan-point-laptops-emerge-at-retailers-preliminary-listings-indicate-that-manufacturers-are-gearing-up-for-launch-next-month,tomshardware.com,AI
Meet the Supercharged Growth Stock Poised to Hit $20 Trillion by 2030 According to 1 Wall Street Analyst,"Artificial intelligence (AI) has been around in some form or another for more than five decades. However, the advent of generative AI early last year took the technology to the next level. These constantly improving and self-learning algorithms have the poten…",https://biztoc.com/x/53d4e5d91f73da8c,fool.com,https://biztoc.com/cdn/808/og.png,2024-12-14T14:32:52Z,https://biztoc.com/x/53d4e5d91f73da8c,biztoc.com,SOCIETY
Gets Another Massive Tailwind,"This post may contain links from our sponsors and affiliates, and Flywheel Publishing may receive compensation for actions taken through them.
 
Key Points:
Driven by its speech AI technology, SoundHound AI (NASDAQ: SOUN) has enjoyed exponential stock rise.
I…",https://biztoc.com/x/128e6c910540da07,247wallst.com,https://biztoc.com/cdn/808/og.png,2024-12-14T14:32:50Z,https://biztoc.com/x/128e6c910540da07,biztoc.com,AI
Nari Shakti Played Key Role In Shaping Constitution: PM Modi,Prime Minister Narendra Modi on Saturday lauded the power of 'Nari Shakti' in shaping the Constitution and made a strong pitch for 'united Bharat' in realising the country's dreams in the twenty-first century.,https://www.ndtv.com/india-news/nari-shakti-played-crucial-role-in-shaping-constitution-pm-modi-in-parliament-7248638,,"https://c.ndtvimg.com/2024-12/elb02ns_pm-modi_625x300_14_December_24.jpg?im=FitAndFill,algorithm=dnn,width=1200,height=738",2024-12-14T14:31:22Z,https://ndtv.com/india-news/nari-shakti-played-crucial-role-in-shaping-constitution-pm-modi-in-parliament-7248638,ndtv.com,TECH
Preparing your 2024 Form 20-F,"This client update highlights key considerations for the preparation of your 2024 annual report on Form 20-F. As in previous years, we discuss both disclosure developments and continued areas of focus for the U.S. Securities and Exchange Commission (SEC). In …",https://corpgov.law.harvard.edu/2024/12/14/preparing-your-2024-form-20-f/,"Connie Milonakis, Maxim Van de moortel, Reuven Young, Connie Milonakis, Maxim Van de moortel, Reuven Young",https://corpgov.law.harvard.edu/wp-content/uploads/2021/03/new-shield-facebook.png,2024-12-14T14:30:23Z,https://corpgov.law.harvard.edu/2024/12/14/preparing-your-2024-form-20-f/,corpgov.law.harvard.edu,TECH
‘Innovative plan imperative for party building’,"KATHMANDU: Deputy Secretary General of CPN UML, Prithvi Subba Gurung, has directed the party leaders and cadres to take ahead the party activities in an innovative manner. Addressing a programme organized by the UML Lamjung-Kathmandu Liaison Forum in the fede…",https://english.khabarhub.com/2024/14/419402/,Khabarhub,https://english.khabarhub.com/wp-content/uploads/2024/11/Prithvi-Subba-Gurung-scaled-e1731770108255.jpg,2024-12-14T14:30:09Z,https://english.khabarhub.com/2024/14/419402/,english.khabarhub.com,TECH
"During previous government, we saw India being defamed in world through headlines: PM Modi in Lok Sabha","PM Modi addressed the Lok Sabha, discussing India's 75 years of constitutional journey. He criticized the previous government for the 2012 power outage.  He praised his government's 'One Nation, One Grid' initiative.  Modi highlighted the success of Digital I…",https://economictimes.indiatimes.com/news/politics-and-nation/during-previous-government-we-saw-india-being-defamed-in-world-through-headlines-pm-modi-in-lok-sabha/articleshow/116320388.cms,ANI,"https://img.etimg.com/thumb/msid-116320401,width-1200,height-630,imgsize-20270,overlay-economictimes/articleshow.jpg",2024-12-14T14:26:32Z,https://economictimes.indiatimes.com/news/politics-and-nation/during-previous-government-we-saw-india-being-defamed-in-world-through-headlines-pm-modi-in-lok-sabha/articleshow/116320388.cms,economictimes.indiatimes.com,POLITICS
Here’s What’s Coming to Disneyland Paris in 2025,"As 2025 quickly approaches, Disneyland Paris has quite the lineup in store! From the debut of “Disney Tales of Magic” to the opening of World Premiere and kick off of Disney Music Festival in the spring, we have the inside scoop — let’s dive right in! Disney …",https://disneyparksblog.com/dlp/heres-whats-coming-to-disneyland-paris-in-2025/,The Editors,https://disneyparksblog.com/app/uploads/2024/12/2025-dlp-lookahead-header.png,2024-12-14T14:25:21Z,https://disneyparksblog.com/dlp/heres-whats-coming-to-disneyland-paris-in-2025/,disneyparksblog.com,TECH
"NeoRuler and M-Cube review: Smarter, iPhone-connected precision measuring","Hozo Design has a pair of digital measuring devices in the NeoRuler and M-Cube, with both having the goal of making both micro and macro measurements more precise and easier to accomplish.NeoRuler review: The NeoRuler and M-CubeMeasurements are an area that h…",https://appleinsider.com/articles/24/12/14/neoruler-and-m-cube-review-smarter-iphone-connected-precision-measuring,news@appleinsider.com (Mike Wuerthele),https://photos5.appleinsider.com/gallery/61890-128142-neorulerreview-9-xl.jpg,2024-12-14T14:17:21Z,https://appleinsider.com/articles/24/12/14/neoruler-and-m-cube-review-smarter-iphone-connected-precision-measuring,appleinsider.com,TECH
"A decade ago, she took over a struggling chipmaker—now she's worth $1 billion: 'Everything takes time'","Over the course of a decade, AMD CEO Lisa Su engineered a huge turnaround at the once-languishing chipmaker — and saw her net worth rise in the process.",https://www.cnbc.com/2024/12/14/how-amd-ceo-lisa-su-rebuilt-struggling-chipmaker-became-billionaire.html,,https://image.cnbcfm.com/api/v1/image/108075239-1734025456489-gettyimages-1828905919-AMD_AI.jpeg?v=1734025502&w=1920&h=1080,2024-12-14T14:15:02Z,https://cnbc.com/2024/12/14/how-amd-ceo-lisa-su-rebuilt-struggling-chipmaker-became-billionaire.html,cnbc.com,TECH
"Trent Reznor Reveals Exactly Why He Prefers Making Movie Soundtracks To The Music Biz, And He Does Not Hold Back: 'The Culture Of The Music World Sucks'",The Nine Inch Nails frontman shares his thoughts on movie music transition.,https://www.cinemablend.com/movies/trent-reznor-prefers-making-movie-soundtracks-music-biz-challengers-queer,Sarah El-Mahmoud,https://cdn.mos.cms.futurecdn.net/pNZVXWnReYNizuEPExrFBW-1200-80.png,2024-12-14T14:12:27Z,https://cinemablend.com/movies/trent-reznor-prefers-making-movie-soundtracks-music-biz-challengers-queer,cinemablend.com,LIFESTYLE
"WWE brings back Saturday Night’s Main Event after 16 years, where to watch","In a thrilling announcement for wrestling fans worldwide, WWE’s Saturday Night’s Main Event is making its grand return after a 16-year absence. The revival will take place at the historic Nassau Coliseum in Long Island, New York, the same venue that hosted th…",https://rollingout.com/2024/12/14/wwe-saturday-nights-main-event-returns/,Serena Summer,https://rollingout.com/wp-content/uploads/2024/12/shutterstock_2514870849-scaled.jpg,2024-12-14T14:03:33Z,https://rollingout.com/2024/12/14/wwe-saturday-nights-main-event-returns/,rollingout.com,AI
"'Reasoning' AI models have become a trend, for better or worse | TechCrunch","So-called reasoning models like OpenAI's o1 look to be the next trend in AI. There's pros and cons to this, experts say.",https://techcrunch.com/2024/12/14/reasoning-ai-models-have-become-a-trend-for-better-or-worse/,Kyle Wiggers,"https://techcrunch.com/wp-content/uploads/2023/07/GettyImages-1463459171.jpg?resize=1200,800",2024-12-14T14:03:04Z,https://techcrunch.com/2024/12/14/reasoning-ai-models-have-become-a-trend-for-better-or-worse/,techcrunch.com,AI
Chirag Paswan wonders why alliance known for 'looting' Jharkhand elected again,"Union Minister Chirag Paswan questioned the re-election of the ruling alliance in Jharkhand, alleging they had prioritized self-enrichment over the state's development during their previous term.  He expressed his party's commitment to Jharkhand's progress an…",https://economictimes.indiatimes.com/news/politics-and-nation/chirag-paswan-wonders-why-alliance-known-for-looting-jharkhand-elected-again/articleshow/116320034.cms,PTI,"https://img.etimg.com/thumb/msid-116320073,width-1200,height-630,imgsize-39888,overlay-economictimes/articleshow.jpg",2024-12-14T14:02:52Z,https://economictimes.indiatimes.com/news/politics-and-nation/chirag-paswan-wonders-why-alliance-known-for-looting-jharkhand-elected-again/articleshow/116320034.cms,economictimes.indiatimes.com,AI
Chuwi LarkBox S mini PC review,"The LarkBox S is an interesting addition to the entry-level mini PC market offering a solid, high-quality build and solid performance that makes it ideally suited to office work. However, it also adds a touch of design flair with subtle but stylish graphical …",https://www.techradar.com/computing/chuwi-larkbox-s-mini-pc-review,Alastair Jennings,https://cdn.mos.cms.futurecdn.net/hFoQatxDbFWaGkwBuLMYk6-1200-80.jpg,2024-12-14T14:02:00Z,https://techradar.com/computing/chuwi-larkbox-s-mini-pc-review,techradar.com,GAMING
"Is It Just Me, Or Is Every Influencer Wearing These Super-Cool Futuristic Sunnies?","This debut collection features variations on a singular bold design concept, and the result is making waves in the fashion world.",https://www.elitedaily.com/fashion/is-it-just-me-or-is-every-influencer-wearing-these-super-cool-futuristic-sunnies,Andrea Gale,https://imgix.bustle.com/uploads/image/2024/12/13/26d55ce9/screenshot-2024-12-13.png?w=1200&h=630&fit=crop&crop=faces&fm=jpg,2024-12-14T14:01:24Z,https://elitedaily.com/fashion/is-it-just-me-or-is-every-influencer-wearing-these-super-cool-futuristic-sunnies,elitedaily.com,TECH
"What Is Talent Transformation, And Why Do You Need It In 2025?","Talent transformation redefines workforce strategies to align with modern demands. It boosts productivity, fosters adaptability, and attracts top talent. Essential for industries like tech, healthcare, and retail, it helps future-proof organizations through u…",https://elearningindustry.com/what-is-talent-transformation-and-why-do-you-need-it-in-2025,Kamaldeep Singh,https://cdn.elearningindustry.com/wp-content/uploads/2024/12/Shutterstock_2300874783.jpg,2024-12-14T14:00:51Z,https://elearningindustry.com/what-is-talent-transformation-and-why-do-you-need-it-in-2025,elearningindustry.com,TECH
macOS 15.2 Sequoia: This CHANGES EVERYTHING for Mac Users,"The release of macOS 15.2 Sequoia marks a significant milestone for Mac users, introducing a range of features and enhancements designed to streamline productivity, boost creativity, and improve overall user experience. This update focuses on leveraging advan…",https://www.geeky-gadgets.com/macos-15-2-sequoia-this-changes-everything-for-mac-users/,Roland Hutchinson,https://www.geeky-gadgets.com/wp-content/uploads/2024/12/macOS-2.jpg,2024-12-14T14:00:32Z,https://geeky-gadgets.com/macos-15-2-sequoia-this-changes-everything-for-mac-users/,geeky-gadgets.com,TECH
Xfce 4.20 Desktop Released With Wayland Improvements & New Features,After roughly two years of development the Xfce 4.20 lightweight desktop has been released ahead of the year end holidays...,https://www.phoronix.com/news/Xfce-4.20-Released,Michael Larabel,,2024-12-15 11:34:32 +0000,https://phoronix.com/news/Xfce-4.20-Released,phoronix.com,TECH
Roguelike ARPG Wizard of Legend 2 adds new biome and bosses in major update,"As Wizard of Legend 2 early access rolls on, developer Dead Mage has a hefty new update for its action roguelike. If you've been sitting on your hands waiting patiently for a new Hades 2 update, this Diablo-adjacent dungeon crawler is one to keep on your radar. It offers all manner of stylish and po...",https://www.pcgamesn.com/wizard-of-legend-2/update-sky-citadel,Ken Allsop,,2024-12-15 11:24:15 +0000,https://pcgamesn.com/wizard-of-legend-2/update-sky-citadel,pcgamesn.com,GAMING
